TIMESTAMP;DEPTH;ID;URL;DOMAIN;PRODUCT;DATASET_TOTAL;DOMAIN_COUNTRY;IP_COUNTRY;ROOT_DOMAIN
2019-01-04 17:09:19.560941;DEPTH0;URL96294;http://accessnc.opendatasoft.com;https://accessnc.opendatasoft.com:443/pages/home/;OPENDATASOFT;54;(not available);United States;accessnc.opendatasoft.com
2019-01-04 16:19:44.491139;DEPTH0;URL25615;http://actmapi-actgov.opendata.arcgis.com;http://actmapi-actgov.opendata.arcgis.com;ARCGIS;170;(not available);United States;actmapi-actgov.opendata.arcgis.com
2019-01-04 17:09:23.967083;DEPTH0;URL96297;http://afd.opendatasoft.com;https://afd.opendatasoft.com:443/page/accueil/;OPENDATASOFT;10;(not available);Ireland;afd.opendatasoft.com
2019-01-04 17:40:30.216830;DEPTH0;URL189507;http://africaopendata.org;https://africaopendata.org:443/;CKAN;3153;(not available);Ireland;africaopendata.org
2019-01-04 17:48:53.028093;DEPTH0;URL258315;http://www.agridata.tn;http://www.agridata.tn;CKAN;190;Tunisia;Tunisia;agridata.tn
2019-01-04 16:19:48.336035;DEPTH0;URL25616;http://agroclima-murcia.opendata.arcgis.com;http://agroclima-murcia.opendata.arcgis.com;ARCGIS;48;(not available);United States;agroclima-murcia.opendata.arcgis.com
2019-01-04 16:19:51.696902;DEPTH0;URL25617;http://ais-faa.opendata.arcgis.com;http://ais-faa.opendata.arcgis.com;ARCGIS;51;(not available);United States;ais-faa.opendata.arcgis.com
2019-01-04 16:19:54.954798;DEPTH0;URL25618;http://alcaldiadeguarne-guarne.opendata.arcgis.com;http://alcaldiadeguarne-guarne.opendata.arcgis.com;ARCGIS;40;(not available);United States;alcaldiadeguarne-guarne.opendata.arcgis.com
2019-01-04 16:12:59.190278;DEPTH0;URL6541;http://alpha.data.gov.bf;http://alpha.data.gov.bf;CKAN;380;Burkina Faso;(not available);alpha.data.gov.bf
2019-01-04 17:17:27.044534;DEPTH0;URL143326;https://analisis.datosabiertos.jcyl.es;https://analisis.datosabiertos.jcyl.es;SOCRATA;74;Spain;Ireland;analisis.datosabiertos.jcyl.es
2019-01-04 17:09:25.716987;DEPTH0;URL96299;https://angersloiremetropole.opendatasoft.com;https://angersloiremetropole.opendatasoft.com/pages/home/;OPENDATASOFT;109;(not available);Netherlands;angersloiremetropole.opendatasoft.com
2019-01-04 17:32:11.311722;DEPTH0;URL150540;http://anrgeodata.vermont.gov;http://anrgeodata.vermont.gov;ARCGIS;174;(not available);United States;anrgeodata.vermont.gov
2019-01-04 17:25:05.419763;DEPTH0;URL149836;https://apd-data.albanyny.gov;https://apd-data.albanyny.gov;SOCRATA;17;(not available);United States;apd-data.albanyny.gov
2019-01-04 17:09:27.279410;DEPTH0;URL96300;https://api-agro.opendatasoft.com;https://api-agro.opendatasoft.com/pages/plateforme/;OPENDATASOFT;74;(not available);Ireland;api-agro.opendatasoft.com
2019-01-04 16:19:57.498697;DEPTH0;URL25622;http://aquar-abroxo.opendata.arcgis.com;http://aquar-abroxo.opendata.arcgis.com;ARCGIS;20;(not available);United States;aquar-abroxo.opendata.arcgis.com
2019-01-04 16:20:13.973152;DEPTH0;URL25623;http://arc-garc.opendata.arcgis.com;http://arc-garc.opendata.arcgis.com;ARCGIS;32;(not available);United States;arc-garc.opendata.arcgis.com
2019-01-04 17:06:49.487853;DEPTH0;URL26436;http://arcopendata.com;http://opendata.atlantaregional.com/;ARCGIS;32;(not available);United States;arcopendata.com
2019-01-04 16:20:17.973013;DEPTH0;URL25626;http://atlas-acsqhc.opendata.arcgis.com;http://atlas-acsqhc.opendata.arcgis.com;ARCGIS;61;(not available);United States;atlas-acsqhc.opendata.arcgis.com
2019-01-04 16:20:22.006875;DEPTH0;URL25629;http://auditor-fca.opendata.arcgis.com;http://auditor-fca.opendata.arcgis.com;ARCGIS;41;(not available);United States;auditor-fca.opendata.arcgis.com
2019-01-04 17:54:17.985869;DEPTH1;URL469888;https://www.avoindata.fi/data;https://www.avoindata.fi/fi;CKAN;1643;Finland;Ireland;avoindata.fi
2019-01-04 16:20:30.541569;DEPTH0;URL25631;http://azgeo-azland.opendata.arcgis.com;http://azgeo-azland.opendata.arcgis.com;ARCGIS;105;(not available);United States;azgeo-azland.opendata.arcgis.com
2019-01-04 16:20:33.528465;DEPTH0;URL25632;http://bakersfielddatalibrary-cob.opendata.arcgis.com;http://bakersfielddatalibrary-cob.opendata.arcgis.com;ARCGIS;31;(not available);United States;bakersfielddatalibrary-cob.opendata.arcgis.com
2019-01-04 17:13:48.864418;DEPTH0;URL108555;http://bellevue.data.socrata.com;https://bellevue.data.socrata.com/;SOCRATA;22;(not available);United States;bellevue.data.socrata.com
2019-01-04 16:20:37.546330;DEPTH0;URL25634;http://beta-adec.opendata.arcgis.com;http://beta-adec.opendata.arcgis.com;ARCGIS;85;(not available);United States;beta-adec.opendata.arcgis.com
2019-01-04 16:20:42.347182;DEPTH0;URL25635;http://beta-lincolnne.opendata.arcgis.com;http://beta-lincolnne.opendata.arcgis.com;ARCGIS;109;(not available);United States;beta-lincolnne.opendata.arcgis.com
2019-01-04 17:14:31.956760;DEPTH0;URL108602;https://bigmountaindata.partner.socrata.com;https://bigmountaindata.partner.socrata.com/login;SOCRATA;-1;(not available);United States;bigmountaindata.partner.socrata.com
2019-01-04 17:09:28.888776;DEPTH0;URL96301;https://bleublancrousse.opendatasoft.com;https://bleublancrousse.opendatasoft.com/explore/;OPENDATASOFT;4;(not available);Ireland;bleublancrousse.opendatasoft.com
2019-01-04 17:09:30.341851;DEPTH0;URL96302;https://bogota-laburbano.opendatasoft.com;https://bogota-laburbano.opendatasoft.com/pages/home/;OPENDATASOFT;211;(not available);United States;bogota-laburbano.opendatasoft.com
2019-01-04 17:09:31.810515;DEPTH0;URL96303;http://boston.opendatasoft.com;https://boston.opendatasoft.com:443/page/home/;OPENDATASOFT;77;(not available);United States;boston.opendatasoft.com
2019-01-04 16:20:45.643055;DEPTH0;URL25639;http://bostonopendata-boston.opendata.arcgis.com;http://bostonopendata-boston.opendata.arcgis.com;ARCGIS;73;(not available);United States;bostonopendata-boston.opendata.arcgis.com
2019-01-04 17:09:36.294733;DEPTH0;URL96305;http://bpce.opendatasoft.com;https://bpce.opendatasoft.com:443/pages/home/;OPENDATASOFT;96;(not available);France;bpce.opendatasoft.com
2019-01-04 17:09:40.107087;DEPTH0;URL96307;http://breizh-sba.opendatasoft.com;https://breizh-sba.opendatasoft.com:443/page/home/;OPENDATASOFT;14;(not available);Ireland;breizh-sba.opendatasoft.com
2019-01-04 17:09:09.420694;DEPTH0;URL96264;http://brigades.opendatanetwork.com;https://brigades.opendatanetwork.com/;SOCRATA;250;(not available);United States;brigades.opendatanetwork.com
2019-01-04 17:09:43.575791;DEPTH0;URL96309;https://bristol.opendatasoft.com;https://bristol.opendatasoft.com/pages/homepage/;OPENDATASOFT;139;(not available);Germany;bristol.opendatasoft.com
2019-01-04 17:09:44.997586;DEPTH0;URL96310;https://bruxellesdata.opendatasoft.com;https://bruxellesdata.opendatasoft.com/page/home/;OPENDATASOFT;530;(not available);Ireland;bruxellesdata.opendatasoft.com
2019-01-04 17:40:42.435156;DEPTH0;URL192204;http://caf-data.atlas-forestier.org;http://caf-data.atlas-forestier.org;ARCGIS;27;(not available);United States;caf-data.atlas-forestier.org
2019-01-04 17:43:43.163439;DEPTH0;URL208705;http://caf-data.forest-atlas.org;http://caf-data.forest-atlas.org;ARCGIS;27;(not available);United States;caf-data.forest-atlas.org
2019-01-04 16:20:47.165023;DEPTH0;URL25642;http://cap-burlingtonvt.opendata.arcgis.com;https://cap-burlingtonvt.opendata.arcgis.com/;ARCGIS;-1;(not available);United States;cap-burlingtonvt.opendata.arcgis.com
2019-01-04 16:20:52.394818;DEPTH0;URL25644;http://capecoral-capegis.opendata.arcgis.com;https://capecoral-capegis.opendata.arcgis.com/;ARCGIS;52;(not available);United States;capecoral-capegis.opendata.arcgis.com
2019-01-04 16:21:07.725304;DEPTH0;URL25649;http://carpe-worldresources.opendata.arcgis.com;http://carpe-worldresources.opendata.arcgis.com;ARCGIS;62;(not available);United States;carpe-worldresources.opendata.arcgis.com
2019-01-04 16:21:12.907136;DEPTH0;URL25651;http://cassini-apur.opendata.arcgis.com;http://cassini-apur.opendata.arcgis.com;ARCGIS;45;(not available);United States;cassini-apur.opendata.arcgis.com
2019-04-20 17:47:00.000000;DEPTH0;URL0;https://catalog.data.gov;https://catalog.data.gov;CKAN;241835;(not available);United States;catalog.data.gov
2019-01-04 17:50:36.196466;DEPTH0;URL259523;http://catalog.data.ug;http://catalog.data.ug;CKAN;422;Uganda;South Africa;catalog.data.ug
2019-01-04 17:37:19.848202;DEPTH0;URL166460;http://catalog.dataeye.jp;http://catalog.dataeye.jp;CKAN;246;Japan;Japan;catalog.dataeye.jp
2019-01-04 17:38:42.298506;DEPTH0;URL169817;http://catalogo.datos.gob.mx;http://catalogo.datos.gob.mx;CKAN;2940;Mexico;Mexico;catalogo.datos.gob.mx
2019-01-04 17:16:33.187029;DEPTH0;URL141571;http://catalogo.datosabiertos.gob.ec;http://catalogo.datosabiertos.gob.ec;CKAN;125;Ecuador;Ecuador;catalogo.datosabiertos.gob.ec
2019-01-04 16:12:00.504780;DEPTH0;URL4170;http://catalogue.beta.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1674;Australia;Australia;catalogue.beta.data.wa.gov.au
2019-01-04 16:12:06.098339;DEPTH0;URL4172;http://catalogue.data.wa.gov.au;https://catalogue.data.wa.gov.au/;CKAN;1674;Australia;Australia;catalogue.data.wa.gov.au
2019-01-04 16:21:18.399968;DEPTH0;URL25652;http://catalogue-fr-saintjohn.opendata.arcgis.com;http://catalogue-fr-saintjohn.opendata.arcgis.com;ARCGIS;454;(not available);United States;catalogue-fr-saintjohn.opendata.arcgis.com
2019-01-04 16:21:22.198828;DEPTH0;URL25653;http://catalogue-hrm.opendata.arcgis.com;http://catalogue-hrm.opendata.arcgis.com;ARCGIS;2;(not available);United States;catalogue-hrm.opendata.arcgis.com
2019-01-04 16:21:27.172690;DEPTH0;URL25654;http://catalogue-saintjohn.opendata.arcgis.com;http://catalogue-saintjohn.opendata.arcgis.com;ARCGIS;454;(not available);United States;catalogue-saintjohn.opendata.arcgis.com
2019-01-04 17:09:46.278758;DEPTH0;URL96311;https://cdmx.opendatasoft.com;https://cdmx.opendatasoft.com/explore/;OPENDATASOFT;29;(not available);United States;cdmx.opendatasoft.com
2019-01-04 17:25:47.793309;DEPTH0;URL149895;https://cdph.data.ca.gov;https://cdph.data.ca.gov/login;SOCRATA;-1;(not available);United States;cdph.data.ca.gov
2019-01-04 16:21:28.044622;DEPTH0;URL25656;http://ceap-nrcs.opendata.arcgis.com;http://ceap-nrcs.opendata.arcgis.com;ARCGIS;-1;(not available);United States;ceap-nrcs.opendata.arcgis.com
2019-01-04 16:21:32.589451;DEPTH0;URL25657;http://cecgis-caenergy.opendata.arcgis.com;https://cecgis-caenergy.opendata.arcgis.com/;ARCGIS;84;(not available);United States;cecgis-caenergy.opendata.arcgis.com
2019-01-04 16:21:38.507248;DEPTH0;URL25660;http://central-sinfra.opendata.arcgis.com;http://central-sinfra.opendata.arcgis.com;ARCGIS;13;(not available);United States;central-sinfra.opendata.arcgis.com
2019-01-04 16:21:42.282061;DEPTH0;URL25661;http://cg-hubdev-cggis.opendata.arcgis.com;http://cg-hubdev-cggis.opendata.arcgis.com;ARCGIS;44;(not available);United States;cg-hubdev-cggis.opendata.arcgis.com
2019-01-04 17:41:01.840769;DEPTH0;URL197204;http://www.chapelhillopendata.org;https://www.chapelhillopendata.org:443/page/home1/;OPENDATASOFT;60;(not available);United States;chapelhillopendata.org
2019-01-04 16:21:43.328877;DEPTH0;URL25669;http://chicagosmartlighting-chicago.opendata.arcgis.com;http://chicagosmartlighting-chicago.opendata.arcgis.com;ARCGIS;-1;(not available);United States;chicagosmartlighting-chicago.opendata.arcgis.com
2019-01-04 17:26:10.964579;DEPTH0;URL149920;http://chronicdata.cdc.gov;https://chronicdata.cdc.gov/;SOCRATA;114;(not available);United States;chronicdata.cdc.gov
2019-01-04 16:21:46.157006;DEPTH0;URL25670;http://chs-opendata-chsmaps.opendata.arcgis.com;http://chs-opendata-chsmaps.opendata.arcgis.com;ARCGIS;1;(not available);United States;chs-opendata-chsmaps.opendata.arcgis.com
2019-01-04 16:21:50.500523;DEPTH0;URL25671;http://cie-sigalcmzl.opendata.arcgis.com;http://cie-sigalcmzl.opendata.arcgis.com;ARCGIS;170;(not available);United States;cie-sigalcmzl.opendata.arcgis.com
2019-01-04 16:22:02.484524;DEPTH0;URL25674;http://cityofalexandria-alexgis.opendata.arcgis.com;https://cityofalexandria-alexgis.opendata.arcgis.com/;ARCGIS;74;(not available);United States;cityofalexandria-alexgis.opendata.arcgis.com
2019-01-04 17:09:48.825610;DEPTH0;URL96313;http://cityofsalinas.opendatasoft.com;https://cityofsalinas.opendatasoft.com:443/pages/homepage/;OPENDATASOFT;107;(not available);United States;cityofsalinas.opendatasoft.com
2019-01-04 16:21:58.203543;DEPTH0;URL25673;http://city-oshawa.opendata.arcgis.com;http://city-oshawa.opendata.arcgis.com;ARCGIS;34;(not available);United States;city-oshawa.opendata.arcgis.com
2019-01-04 17:07:18.565002;DEPTH0;URL39912;http://www.civicdata.com;http://www.civicdata.com;CKAN;408;(not available);United States;civicdata.com
2019-01-04 17:35:10.805678;DEPTH0;URL160288;http://www.civicdata.io;http://www.civicdata.io;CKAN;408;British Indian Ocean Territory;United States;civicdata.io
2019-01-04 16:14:02.703713;DEPTH0;URL10564;http://ck.govdata.gov.br;http://ck.govdata.gov.br;CKAN;28;Brazil;Brazil;ck.govdata.gov.br
2019-01-04 17:39:37.312352;DEPTH0;URL181917;https://ckan.dataplatform.nl;https://ckan.dataplatform.nl;CKAN;2031;Netherlands;Netherlands;ckan.dataplatform.nl
2019-01-04 17:45:24.441234;DEPTH0;URL227310;http://ckan.open-governmentdata.org;https://ckan.open-governmentdata.org/;CKAN;1319;(not available);Japan;ckan.open-governmentdata.org
2019-01-04 17:48:03.029755;DEPTH0;URL256203;http://ckan.oppnadata.se;https://ckan.oppnadata.se/;CKAN;1266;Sweden;Sweden;ckan.oppnadata.se
2019-01-04 17:43:47.553868;DEPTH0;URL208706;http://cmr-data.forest-atlas.org;http://cmr-data.forest-atlas.org;ARCGIS;113;(not available);United States;cmr-data.forest-atlas.org
2019-01-04 17:13:50.973723;DEPTH0;URL108557;http://cncs.data.socrata.com;https://cncs.data.socrata.com/;SOCRATA;19;(not available);United States;cncs.data.socrata.com
2019-01-04 16:22:08.046778;DEPTH0;URL25681;https://coc-colacitygis.opendata.arcgis.com;https://coc-colacitygis.opendata.arcgis.com;ARCGIS;20;(not available);United States;coc-colacitygis.opendata.arcgis.com
2019-01-04 17:43:51.725690;DEPTH0;URL208707;http://cod-data.forest-atlas.org;http://cod-data.forest-atlas.org;ARCGIS;70;(not available);United States;cod-data.forest-atlas.org
2019-01-04 16:22:12.937330;DEPTH0;URL25682;http://codefest-cgifederal.opendata.arcgis.com;http://codefest-cgifederal.opendata.arcgis.com;ARCGIS;124;(not available);United States;codefest-cgifederal.opendata.arcgis.com
2019-01-04 17:09:50.247427;DEPTH0;URL96314;http://codeforcary.opendatasoft.com;https://codeforcary.opendatasoft.com:443/explore/;OPENDATASOFT;15;(not available);United States;codeforcary.opendatasoft.com
2019-01-04 17:09:52.856740;DEPTH0;URL96316;https://codeforcroatia.opendatasoft.com;https://codeforcroatia.opendatasoft.com/explore/;OPENDATASOFT;2;(not available);United States;codeforcroatia.opendatasoft.com
2019-01-04 17:09:54.075428;DEPTH0;URL96317;https://codeforgreensboro.opendatasoft.com;https://codeforgreensboro.opendatasoft.com/explore/;OPENDATASOFT;4;(not available);United States;codeforgreensboro.opendatasoft.com
2019-01-04 17:09:55.450339;DEPTH0;URL96318;https://codeforraleigh.opendatasoft.com;https://codeforraleigh.opendatasoft.com/explore/;OPENDATASOFT;15;(not available);United States;codeforraleigh.opendatasoft.com
2019-01-04 17:43:55.725543;DEPTH0;URL208708;http://cog-data.forest-atlas.org;http://cog-data.forest-atlas.org;ARCGIS;62;(not available);United States;cog-data.forest-atlas.org
2019-01-04 17:17:58.949706;DEPTH0;URL144661;http://cohesiondata.ec.europa.eu;https://cohesiondata.ec.europa.eu/;SOCRATA;34;(not available);Ireland;cohesiondata.ec.europa.eu
2019-01-04 16:22:18.593375;DEPTH0;URL25684;http://cohgis-mycity.opendata.arcgis.com;https://cohgis-mycity.opendata.arcgis.com/;ARCGIS;112;(not available);United States;cohgis-mycity.opendata.arcgis.com
2019-01-04 17:09:57.122147;DEPTH0;URL96319;https://combslaville-grandparissud.opendatasoft.com;https://combslaville-grandparissud.opendatasoft.com/explore/;OPENDATASOFT;5;(not available);France;combslaville-grandparissud.opendatasoft.com
2019-01-04 17:46:24.533025;DEPTH0;URL238079;http://compassdata.swidrdc.org;http://compassdata.swidrdc.org;ARCGIS;13;(not available);United States;compassdata.swidrdc.org
2019-01-04 17:44:39.192859;DEPTH0;URL218945;http://controllerdata.lacity.org;https://controllerdata.lacity.org/;SOCRATA;51;(not available);United States;controllerdata.lacity.org
2019-01-04 16:22:25.671249;DEPTH0;URL25688;http://crb-capitalregion.opendata.arcgis.com;http://crb-capitalregion.opendata.arcgis.com;ARCGIS;72;(not available);United States;crb-capitalregion.opendata.arcgis.com
2019-01-04 16:22:33.217873;DEPTH0;URL25690;http://crc-siac.opendata.arcgis.com;https://crc-siac.opendata.arcgis.com/;ARCGIS;75;(not available);United States;crc-siac.opendata.arcgis.com
2019-01-04 17:13:54.098610;DEPTH0;URL108560;http://cthru.data.socrata.com;https://cthru.data.socrata.com/;SOCRATA;348;(not available);United States;cthru.data.socrata.com
2019-01-04 17:09:59.012779;DEPTH0;URL96320;https://culture.opendatasoft.com;https://culture.opendatasoft.com/pages/home/;OPENDATASOFT;57;(not available);France;culture.opendatasoft.com
2019-01-04 16:22:39.717565;DEPTH0;URL25693;http://d3-d3.opendata.arcgis.com;http://d3-d3.opendata.arcgis.com;ARCGIS;88;(not available);United States;d3-d3.opendata.arcgis.com
2019-01-04 16:22:50.639153;DEPTH0;URL25695;http://dadesobertes-situam.opendata.arcgis.com;https://dadesobertes-situam.opendata.arcgis.com/;ARCGIS;302;(not available);United States;dadesobertes-situam.opendata.arcgis.com
2019-01-04 16:13:37.110816;DEPTH0;URL10473;http://dados.al.gov.br;http://dados.al.gov.br;CKAN;187;Brazil;Brazil;dados.al.gov.br
2019-01-04 16:14:15.015872;DEPTH0;URL10610;http://dados.camarabento.rs.gov.br;http://dados.camarabento.rs.gov.br;CKAN;4;Brazil;Brazil;dados.camarabento.rs.gov.br
2019-01-04 17:47:07.922222;DEPTH0;URL248834;http://dados.cm-lisboa.pt;http://dados.cm-lisboa.pt;CKAN;339;Portugal;Portugal;dados.cm-lisboa.pt
2019-01-04 17:41:49.870336;DEPTH0;URL199200;http://dados.contraosagrotoxicos.org;http://dados.contraosagrotoxicos.org;CKAN;42;(not available);(not available);dados.contraosagrotoxicos.org
2019-01-04 16:13:52.547863;DEPTH0;URL10492;http://dados.cultura.gov.br;http://dados.cultura.gov.br;CKAN;67;Brazil;Brazil;dados.cultura.gov.br
2019-01-04 16:13:53.985380;DEPTH0;URL10494;http://dados.cvm.gov.br;http://dados.cvm.gov.br;CKAN;19;Brazil;Brazil;dados.cvm.gov.br
2019-01-04 16:13:58.594525;DEPTH0;URL10554;http://dados.df.gov.br;http://dados.df.gov.br;CKAN;130;Brazil;Brazil;dados.df.gov.br
2019-01-04 16:13:49.641747;DEPTH0;URL10487;http://dados.fortaleza.ce.gov.br;http://dados.fortaleza.ce.gov.br/portal/;CKAN;281;Brazil;Brazil;dados.fortaleza.ce.gov.br
2019-01-04 16:13:50.672933;DEPTH0;URL10488;http://dados.fortaleza.ce.gov.br.;http://dados.fortaleza.ce.gov.br/portal/;CKAN;281;(not available);Brazil;dados.fortaleza.ce.gov.br.
2019-01-04 16:13:55.203948;DEPTH0;URL10495;http://dados.gov.br;http://dados.gov.br;CKAN;6422;Brazil;Brazil;dados.gov.br
2019-01-04 16:14:29.015346;DEPTH0;URL10632;http://dados.ibict.br;http://dados.ibict.br;CKAN;31;Brazil;(not available);dados.ibict.br
2019-01-04 16:13:18.236701;DEPTH0;URL10447;http://dados.ifms.edu.br;http://dados.ifms.edu.br;CKAN;19;Brazil;Brazil;dados.ifms.edu.br
2019-01-04 16:13:20.892688;DEPTH0;URL10448;https://dados.ifrn.edu.br;https://dados.ifrn.edu.br;CKAN;13;Brazil;Brazil;dados.ifrn.edu.br
2019-01-04 16:13:21.861407;DEPTH0;URL10449;https://dados.ifrs.edu.br;https://dados.ifrs.edu.br;CKAN;7;Brazil;Brazil;dados.ifrs.edu.br
2019-01-04 16:14:08.562892;DEPTH0;URL10584;http://dados.mj.gov.br;http://dados.mj.gov.br;CKAN;24;Brazil;Brazil;dados.mj.gov.br
2019-01-04 16:14:11.203423;DEPTH0;URL10585;http://dados.mma.gov.br;http://dados.mma.gov.br;CKAN;13;Brazil;Brazil;dados.mma.gov.br
2019-01-04 16:14:24.484265;DEPTH0;URL10627;http://dados.prefeitura.sp.gov.br;http://dados.prefeitura.sp.gov.br;CKAN;174;Brazil;Brazil;dados.prefeitura.sp.gov.br
2019-01-04 16:14:12.922191;DEPTH0;URL10597;http://dados.recife.pe.gov.br;http://dados.recife.pe.gov.br;CKAN;66;Brazil;Brazil;dados.recife.pe.gov.br
2019-01-04 16:14:20.468790;DEPTH0;URL10611;http://dados.rs.gov.br;https://dados.rs.gov.br/;CKAN;1106;Brazil;Brazil;dados.rs.gov.br
2019-01-04 16:14:26.109246;DEPTH0;URL10628;http://dados.transportes.gov.br;http://dados.transportes.gov.br;CKAN;40;Brazil;Brazil;dados.transportes.gov.br
2019-01-04 16:14:33.827711;DEPTH0;URL10795;http://dados.ufop.br;http://dados.ufop.br;CKAN;28;Brazil;Brazil;dados.ufop.br
2019-01-04 16:13:27.376860;DEPTH0;URL10458;http://dados.ufpel.edu.br;http://dados.ufpel.edu.br;CKAN;27;Brazil;Brazil;dados.ufpel.edu.br
2019-01-04 16:14:36.233943;DEPTH0;URL10797;http://dados.ufpi.br;http://dados.ufpi.br;CKAN;24;Brazil;Brazil;dados.ufpi.br
2019-01-04 16:14:37.983839;DEPTH0;URL10799;http://dados.ufrn.br;http://dados.ufrn.br;CKAN;58;Brazil;Brazil;dados.ufrn.br
2019-01-04 16:14:42.311918;DEPTH0;URL10801;https://dados.ufrr.br;https://dados.ufrr.br;CKAN;52;Brazil;(not available);dados.ufrr.br
2019-01-04 16:13:30.486047;DEPTH0;URL10459;http://dados.unifesspa.edu.br;http://dados.unifesspa.edu.br;CKAN;26;Brazil;Brazil;dados.unifesspa.edu.br
2019-01-04 16:13:42.391895;DEPTH0;URL10478;http://dadosabertos.ana.gov.br;http://dadosabertos.ana.gov.br;ARCGIS;86;Brazil;United States;dadosabertos.ana.gov.br
2019-01-04 16:13:44.141818;DEPTH0;URL10484;https://dadosabertos.bcb.gov.br;https://dadosabertos.bcb.gov.br;CKAN;3102;Brazil;Brazil;dadosabertos.bcb.gov.br
2019-01-04 16:13:46.001213;DEPTH0;URL10485;http://dadosabertos.capes.gov.br;https://dadosabertos.capes.gov.br/;CKAN;27;Brazil;Brazil;dadosabertos.capes.gov.br
2019-01-04 17:47:03.656668;DEPTH0;URL248825;http://dadosabertos.cascais.pt;http://dadosabertos.cascais.pt;CKAN;117;Portugal;Portugal;dadosabertos.cascais.pt
2019-01-04 17:47:10.672049;DEPTH0;URL248835;http://dadosabertos.cm-lisboa.pt;http://dadosabertos.cm-lisboa.pt;CKAN;339;Portugal;Portugal;dadosabertos.cm-lisboa.pt
2019-01-04 16:13:56.969610;DEPTH0;URL10520;http://dadosabertos.dataprev.gov.br;http://dadosabertos.dataprev.gov.br;CKAN;108;Brazil;Brazil;dadosabertos.dataprev.gov.br
2019-01-04 16:14:06.578649;DEPTH0;URL10566;http://dadosabertos.ibama.gov.br;http://dadosabertos.ibama.gov.br;CKAN;18;Brazil;Brazil;dadosabertos.ibama.gov.br
2019-01-04 16:13:16.220909;DEPTH0;URL10445;http://dadosabertos.ifal.edu.br;http://dadosabertos.ifal.edu.br;CKAN;23;Brazil;(not available);dadosabertos.ifal.edu.br
2019-01-04 16:13:23.986372;DEPTH0;URL10453;http://dadosabertos.iftm.edu.br;http://dadosabertos.iftm.edu.br;CKAN;15;Brazil;Brazil;dadosabertos.iftm.edu.br
2019-01-04 16:13:26.283106;DEPTH0;URL10456;http://dadosabertos.ufersa.edu.br;http://dadosabertos.ufersa.edu.br;CKAN;10;Brazil;Brazil;dadosabertos.ufersa.edu.br
2019-01-04 16:22:54.123405;DEPTH0;URL25696;http://dados-geoniteroi.opendata.arcgis.com;http://dados-geoniteroi.opendata.arcgis.com;ARCGIS;51;(not available);United States;dados-geoniteroi.opendata.arcgis.com
2019-01-04 16:14:31.859054;DEPTH0;URL10633;http://dadosjuventude.ibict.br;http://dadosjuventude.ibict.br;CKAN;83;Brazil;Brazil;dadosjuventude.ibict.br
2019-01-04 17:07:30.767795;DEPTH0;URL43604;http://dallasopendata.com;https://www.dallasopendata.com/;SOCRATA;87;(not available);United States;dallasopendata.com
2019-01-04 17:40:23.935798;DEPTH0;URL189016;http://data.acgov.org;https://data.acgov.org/;SOCRATA;104;(not available);United States;data.acgov.org
2019-01-04 16:11:40.521037;DEPTH0;URL4090;http://www.data.act.gov.au;https://www.data.act.gov.au/;SOCRATA;199;Australia;United States;data.act.gov.au
2019-01-04 17:18:43.932609;DEPTH0;URL147254;https://data.agen.fr;https://data.agen.fr/page/lademarche/;OPENDATASOFT;70;France;Ireland;data.agen.fr
2019-01-04 17:18:51.713613;DEPTH0;URL147265;https://data.agglo-carene.fr;https://data.agglo-carene.fr/pages/home/;OPENDATASOFT;417;France;France;data.agglo-carene.fr
2019-01-04 17:18:54.385387;DEPTH0;URL147273;https://data.agglo-royan.fr;https://data.agglo-royan.fr;CKAN;5;France;France;data.agglo-royan.fr
2019-01-04 17:25:06.685416;DEPTH0;URL149837;http://data.albanyny.gov;https://data.albanyny.gov/;SOCRATA;16;(not available);United States;data.albanyny.gov
2019-01-04 17:19:08.462985;DEPTH0;URL147311;http://data.angers.fr;https://data.angers.fr:443/pages/home/;OPENDATASOFT;109;France;Netherlands;data.angers.fr
2019-01-04 17:25:20.419206;DEPTH0;URL149846;http://data.ashevillenc.gov;https://data-avl.opendata.arcgis.com/;ARCGIS;153;(not available);United States;data.ashevillenc.gov
2019-01-04 17:25:22.591163;DEPTH0;URL149848;http://data.atf.gov;https://data.atf.gov/login;SOCRATA;-1;(not available);United States;data.atf.gov
2019-01-04 17:25:25.684724;DEPTH0;URL149850;http://data.auburnwa.gov;https://data.auburnwa.gov/;SOCRATA;28;(not available);United States;data.auburnwa.gov
2019-01-04 16:12:09.785640;DEPTH0;URL4360;https://data.aurin.org.au;https://data.aurin.org.au;CKAN;4400;Australia;Australia;data.aurin.org.au
2019-01-04 17:25:28.856505;DEPTH0;URL149852;http://data.austintexas.gov;https://data.austintexas.gov/;SOCRATA;530;(not available);United States;data.austintexas.gov
2019-01-04 17:25:30.872011;DEPTH0;URL149864;http://data.baltimorecity.gov;https://data.baltimorecity.gov/;SOCRATA;104;(not available);United States;data.baltimorecity.gov
2019-01-04 17:33:59.948702;DEPTH0;URL152139;http://data.bandung.go.id;http://data.bandung.go.id;CKAN;1466;Indonesia;Indonesia;data.bandung.go.id
2019-01-04 17:40:54.387865;DEPTH0;URL193211;http://data.bathhacked.org;https://data.bathhacked.org/;SOCRATA;139;(not available);Ireland;data.bathhacked.org
